"topic","gamma","docUSYear","TopicLabel","Title","Abstract"
5,0.850442477876106,2024,"Gender, Race, and Social Identity","When and Why Antiegalitarianism Affects Resistance to Supporting Black-Owned Businesses","Understanding how initiatives to support Black-owned businesses are received, and why, has important social and economic implications. To address this, we designed three experiments to investigate the role of antiegalitarian versus egalitarian ideologies among White American adults. In Study 1 (N = 199), antiegalitarianism (vs. egalitarianism) predicted viewing initiatives supporting a Black-owned business as less fair, but only when the business was competing with other (presumably White-owned) businesses. In Study 2 (N = 801), antiegalitarianism predicted applying survival-of-the-fittest market beliefs, particularly to Black-owned businesses. Antiegalitarianism also predicted viewing initiatives supporting Black-owned businesses as less fair than initiatives that targeted other (presumably White-owned) businesses, especially for tangible (vs. symbolic) support that directly impacts the success of a business. In Study 3 (N = 590), antiegalitarianism predicted rejecting a program investing in Black-owned businesses. These insights demonstrate how antiegalitarian ideology can have the effect of maintaining race-based inequality, hindering programs designed to reduce that inequality. © The Author(s) 2024."
5,0.849579831932773,2019,"Gender, Race, and Social Identity","Implicit Evaluative Biases Toward Targets Varying in Race and Socioeconomic Status","Generally, White (vs. Black) and high-status (vs. low-status) individuals are rated positively. However, implicit evaluations of simultaneously perceived race and socioeconomic status (SES) remain to be considered. Across four experiments, participants completed an evaluative priming task with face primes orthogonally varying in race (Black vs. White) and SES (low vs. high). Following initial evidence of a positive implicit bias for high-SES (vs. low-SES) primes, subsequent experiments revealed that this bias is sensitive to target race, particularly when race and SES antecedents are presented in an integrated fashion. Specifically, high-SES positive bias was more reliable for White than for Black targets. Additional analyses examining how implicit biases may be sensitive to perceiver characteristics such as race, SES, and beliefs about socioeconomic mobility are also discussed. Taken together, these findings highlight the importance of examining evaluations based on race and SES when antecedents of both categories are simultaneously available. © 2019 by the Society for Personality and Social Psychology, Inc."
5,0.849494949494949,2022,"Gender, Race, and Social Identity","Americans Misperceive Racial Disparities in Economic Mobility","What do people know about racial disparities in “The American Dream”? Across six studies (N = 1,761), we find that American participants consistently underestimate the Black–White disparity in economic mobility, believing that poor Black Americans are significantly more likely to move up the economic ladder than they actually are. We find that misperceptions about economic mobility are common among both White and Black respondents, and that this undue optimism about the prospect of mobility for Black Americans results from a narrow focus on the progress toward equality that has already been made. Consequently, making economic racial disparities salient, or merely reflecting on the unique hardships that Black Americans face in the United States, calibrates beliefs about economic mobility. We discuss the importance of these findings for understanding lay beliefs about the socioeconomic system, the denial of systemic racism in society, and support for policies aimed at reducing racial economic disparities. © 2021 by the Society for Personality and Social Psychology, Inc."
5,0.847747747747748,2021,"Gender, Race, and Social Identity","Does Shared Gender Group Membership Mitigate the Effect of Implicit Bias Attributions on Accountability for Gender-Based Discrimination?","Attributing gender discrimination to implicit bias has become increasingly common. However, research suggests that when discrimination is attributed to implicit rather than explicit bias, the perpetrators are held less accountable and deemed less worthy of punishment. The present work examines (a) whether this effect replicates in the domain of gender discrimination, and (b) whether sharing a group membership with the victim moderates the effect. Four studies revealed that both men and women hold perpetrators of gender discrimination less accountable if their behavior is attributed to implicit rather than explicit bias. Moreover, women held male (Studies 1–3), but not female (Study 4), perpetrators of gender discrimination more accountable than did men. Together, these findings suggest that while shared gender group membership may inform judgments of accountability for gender discrimination, it does not weaken the tendency to hold perpetrators less accountable for discrimination attributed to implicit, compared with explicit, bias. © 2020 by the Society for Personality and Social Psychology, Inc."
5,0.8375,2022,"Gender, Race, and Social Identity","Diversity Initiatives and White Americans’ Perceptions of Racial Victimhood","Seven experiments explore whether organizational diversity initiatives heighten White Americans’ concerns about the respect and value afforded toward their racial group and increase their perceptions of anti-White bias. The presence (vs. absence) of organizational diversity initiatives (i.e., diversity awards, diversity training, diversity mission statements) caused White Americans to perceive Whites as less respected and valued than Blacks and to blame a White man’s rejection for a promotion on anti-White bias. Several moderators were tested, including evidence that Whites were clearly advantaged within the organization, that the rejected White candidate was less meritorious than the Black candidate, that promotion opportunities were abundant (vs. scarce), and individual differences related to support for the status hierarchy and identification with Whites. There was little evidence that these moderators reduced Whites’ perceptions of diversity initiatives as harmful to their racial group. © 2021 by the Society for Personality and Social Psychology, Inc."
5,0.830487804878049,2024,"Gender, Race, and Social Identity","Is Men’s Heterosexuality Perceived as More Precarious Than Women’s? An Intersectional, Race-by-Gender Analysis","People perceive men’s masculinity to be more precarious, or easier to lose, than women’s femininity. In the present article, we investigated (a) whether men’s heterosexuality is likewise perceived to be more precarious than women’s, and if so, (b) whether this effect is exaggerated when the targets in question are Black rather than White. To investigate these questions, we conducted three experiments (one of which was conducted on a probability-based sample of U.S. adults; total N = 3,811) in which participants read about a target person who either did or did not engage in a single same-sex sexual behavior. Results revealed that participants questioned the heterosexuality of men more than the heterosexuality of women when they engaged (vs. did not engage) in same-sex sexual behavior. Surprisingly, these effects were not moderated by whether targets were Black versus White. Results are interpreted in light of recent models of intersectional stereotyping. © 2023 by the Society for Personality and Social Psychology, Inc."
5,0.82755905511811,2016,"Gender, Race, and Social Identity","White ≠ Poor: Whites Distance, Derogate, and Deny Low-Status Ingroup Members","Throughout society, White people of low socioeconomic status (SES) face prejudice, often from racial ingroup members. The present research tested the ingroup distancing effect, which predicts that Whites’ negative reactions to low-SES ingroup members are motivated responses to perceived threats to their personal and group-level status. To cope with perceived status threats, White people psychologically and physically distance themselves from low-SES Whites. Four studies provide converging support for this theorizing. Among White participants, low-SES Whites elicited derogation, impaired racial categorization and memory, and inflated perceived personal status. White participants explicitly perceived low-SES Whites as greater status threats than low-SES Blacks, and these perceptions of threat predicted increased discomfort in anticipated social situations with low-SES White targets. Moreover, threatened status led Whites who strongly identified with their racial ingroup to physically distance themselves from a low-SES White partner. This research demonstrates that concerns with status motivate prejudice against ingroup members. © 2015, by the Society for Personality and Social Psychology, Inc."
5,0.82755905511811,2025,"Gender, Race, and Social Identity","Enumeration or Exclusion? Demographic Forms and Latine Identity Threat","Four studies examine whether demographic forms elicit social identity threat and institutional exclusion for Latine Americans before and after the 2020 Presidential election and leading up to the 2024 election. Using a mock-Census form and widely used ethnicity/racial designations, we manipulated the framing of Latine identity through a two-item (category listed separately) versus a single-item (combined) format, and also varied the inclusion of a citizenship question. Overall, Latine Americans who completed a two-item versus a single-item mock-Census form experienced greater social identity threat, institutional exclusion (e.g., threatened belonging), more negative external perceptions of Latine Americans, and lower Latine and American identification. Reactions to the citizenship question were particularly attenuated by study timepoint and sociopolitical context but also revealed a concern over confirming negative stereotypes about Latine Americans related to immigration and citizenship status. Results suggest Latine Americans face identity threat through demographic forms, and this may affect their sense of belonging within the United States. © 2025 by the Society for Personality and Social Psychology, Inc"
5,0.827551020408163,2020,"Gender, Race, and Social Identity","Intergroup Inequality Heightens Reports of Discrimination Along Alternative Identity Dimensions","How do members of societally valued (dominant) groups respond when considering inequality? Prior research suggests that salient inequality may be viewed as a threat to dominant-group members’ self and collective moral character. However, people possess multiple social identities and may be advantaged in one domain (e.g., White) while concurrently disadvantaged in another domain (e.g., sexual minority). The present research tests whether individuals may reduce the moral-image threat of being societally advantaged in one domain by highlighting discrimination they face in other domains. Four experiments with individuals advantaged along different dimensions of inequality (race, social class, sexuality) reveal that making such inequality salient evokes greater perceived discrimination faced by oneself and one’s ingroups along other identity dimensions. © 2019 by the Society for Personality and Social Psychology, Inc."
5,0.821367521367521,2019,"Gender, Race, and Social Identity","Are Black Women and Girls Associated With Danger? Implicit Racial Bias at the Intersection of Target Age and Gender","We investigated whether stereotypes linking Black men and Black boys with violence and criminality generalize to Black women and Black girls. In Experiments 1 and 2, non-Black participants completed sequential-priming tasks wherein they saw faces varying in race, age, and gender before categorizing danger-related objects or words. Experiment 3 compared task performance across non-Black and Black participants. Results revealed that (a) implicit stereotyping of Blacks as more dangerous than Whites emerged across target age, target gender, and perceiver race, with (b) a similar magnitude of racial bias across adult and child targets and (c) a smaller magnitude for female than male targets. Evidence for age bias and gender bias also emerged whereby (d) across race, adult targets were more strongly associated with danger than were child targets, and (e) within Black (but not White) targets, male targets were more strongly associated with danger than were female targets. © 2019 by the Society for Personality and Social Psychology, Inc."
5,0.819090909090909,2017,"Gender, Race, and Social Identity","Backlash: The Politics and Real-World Consequences of Minority Group Dehumanization","Research suggests that members of advantaged groups who feel dehumanized by other groups respond aggressively. But little is known about how meta-dehumanization affects disadvantaged minority group members, historically the primary targets of dehumanization. We examine this important question in the context of the 2016 U.S. Republican Primaries, which have witnessed the widespread derogation and dehumanization of Mexican immigrants and Muslims. Two initial studies document that Americans blatantly dehumanize Mexican immigrants and Muslims; this dehumanization uniquely predicts support for aggressive policies proposed by Republican nominees, and dehumanization is highly associated with supporting Republican candidates (especially Donald Trump). Two further studies show that, in this climate, Latinos and Muslims in the United States feel heavily dehumanized, which predicts hostile responses including support for violent versus non-violent collective action and unwillingness to assist counterterrorism efforts. Our results extend theorizing on dehumanization, and suggest that it may have cyclical and self-fulfilling consequences. © 2016, © 2016 by the Society for Personality and Social Psychology, Inc."
5,0.813392857142857,2022,"Gender, Race, and Social Identity","Majority Members Misperceive Even “Win-Win” Diversity Policies as Unbeneficial to Them","Six studies show that majority members misperceive diversity policies as unbeneficial to their ingroup, even when policies benefit them. Majority members perceived nonzero-sum university admission policies—policies that increase acceptance of both URM (i.e., underrepresented minority) and non-URM applicants—as harmful to their ingroup when merely framed as “diversity” policies. Even for policies lacking a diversity framing (i.e., “leadership” policies), majority members misperceived that their ingroup would not benefit when policies provided relatively greater benefit to URMs, but not when they provided relatively greater benefit to non-URMs. No consistent evidence emerged that these effects were driven by ideological factors: Majority members’ misperceptions occurred even when accounting for self-reported beliefs around diversity, hierarchy, race, and politics. Instead, we find that majority group membership itself predicts misperceptions, such that both Black and White participants accurately perceive nonzero-sum diversity policies as also benefiting the majority when participants are represented as members of the minority group. © 2021. American Psychological Association"
5,0.810743801652893,2025,"Gender, Race, and Social Identity","Investigating How High Perceived Economic Inequality Exacerbates Intergroup Competition, Zero-Sum Beliefs, and Perceived Intergroup Prejudice","Rising economic inequality is associated with more prejudice. Little empirical data, however, investigate how inequality affects individuals’ psychological processing and, in turn, exacerbates perceptions of prejudice in people’s geographic area. We hypothesized that higher perceived economic inequality triggers beliefs that unequal economies are zero-sum and leads to beliefs that people are in competition for limited resources, which may ultimately exacerbate perceived prejudice. Through nine experiments (Studies 1-5 in the manuscript and three additional studies in the Supplement), we provide evidence that higher perceived inequality increases perceived prejudice against a wide range of outgroups. Furthermore, zero-sum beliefs and perceived competition serially mediate this relationship (Studies 2 and 3). In Study 4, we investigate nuance in this hypothesized model by testing whether higher perceived economic inequality exacerbates perceived racial/ethnic prejudice among a large, diverse sample and find a similar pattern of results. Finally (Study 5), we demonstrate that assuaging competition beliefs mitigates perceived prejudice. © 2024 by the Society for Personality and Social Psychology, Inc"
5,0.810112359550562,2023,"Gender, Race, and Social Identity","Gender Backlash and the Moderating Role of Shared Racial Group Membership","Research suggests that White women often experience more gender backlash than women of color in response to expressions of agency. We consider whether this differential in backlash is driven by the match or mismatch of the race of both perceivers and targets. Much of the existing work in this space examines the perspective of White perceivers, which might underestimate racial minority women’s susceptibility to backlash if backlash occurs primarily in same-race interactions. We examine how the racial group memberships of targets and perceivers jointly affect backlash against gender-norm violating women. In analyses of Dr. Christine Blasey-Ford’s accusations of sexual assault against Brett Kavanaugh and Anita Hill’s accusations against Clarence Thomas during their respective U.S. Supreme Court confirmation hearings, an archival analysis of the 2016 U.S. presidential election, and two experiments, we find that perceivers of different races tend to express more backlash toward racial in-group than out-group women. © 2022 by the Society for Personality and Social Psychology, Inc."
5,0.799082568807339,2021,"Gender, Race, and Social Identity","Social Class Competence Stereotypes Are Amplified by Socially Signaled Economic Inequality","A number of psychological theories suggest that increased economic inequality may lead to greater social class stereotyping. However, all existing evidence for this claim is correlational. Across three experiments (one exploratory and two confirmatory, N = 2,286), we observed that exposure to socially signaled inequality—operationalized in terms of variation in perceived incomes among groups of target individuals—amplified the endorsement of one key social class stereotype: the perception that higher income individuals are more competent. When judged amid greater inequality, the same high-income targets were perceived as more competent and the same low-income targets were perceived as less competent, compared with when judged amid greater equality. By contrast, we found no consistent effect of exposure to inequality on stereotypes regarding warmth and relatively weak class-based stereotyping on the warmth dimension in general. We discuss implications of these findings for theories regarding the effects of economic inequality. © 2020 by the Society for Personality and Social Psychology, Inc."
5,0.797826086956522,2017,"Gender, Race, and Social Identity","Solidarity through shared disadvantage: Highlighting shared experiences of discrimination improves relations between stigmatized groups","Intergroup relations research has largely focused on relations between members of dominant groups and members of disadvantaged groups. The small body of work examining intraminority intergroup relations, or relations between members of different disadvantaged groups, reveals that salient experiences of ingroup discrimination promote positive relations between groups that share a dimension of identity (e.g., 2 different racial minority groups) and negative relations between groups that do not share a dimension of identity (e.g., a racial minority group and a sexual minority group). In the present work, we propose that shared experiences of discrimination between groups that do not share an identity dimension can be used as a lever to facilitate positive intraminority intergroup relations. Five experiments examining relations among 4 different disadvantaged groups supported this hypothesis. Both blatant (Experiments 1 and 3) and subtle (Experiments 2, 3, and 4) connections to shared experiences of discrimination, or inducing a similarity-seeking mindset in the context of discrimination faced by one's ingroup (Experiment 5), increased support for policies benefiting the outgroup (Experiments 1, 2, and 4) and reduced intergroup bias (Experiments 3, 4, and 5). Taken together, these experiments provide converging evidence that highlighting shared experiences of discrimination can improve intergroup outcomes between stigmatized groups across dimensions of social identity. Implications of these findings for intraminority intergroup relations are discussed. © 2017 American Psychological Association."
5,0.797222222222222,2025,"Gender, Race, and Social Identity","On the Role of Police Shootings, Recognition of Systemic Racism, and Empathy on White Americans’ Support for Police Reform","The police kill Black Americans at disproportionate rates. Despite this, White Americans remain mixed on support for policing-related policy reform. We examined whether bearing witness to police violence leads to support for policy reforms. Across three studies (N = 943), White participants either viewed a news video about an unarmed Black man killed at the hands of police or in a car accident due to a collision with another driver. Participants lower but not higher in symbolic racism reported more empathy after viewing a police shooting (vs. car accident) news video (Studies 1–3). Empathy predicted policing-related policy reform support (Studies 1–3) and mediated the relationship between condition and policy reform support (Studies 1 and 3), among those lower in symbolic racism (Studies 1–2). Results suggest that empathy for Black victims of police violence predicts policy support but only among those who recognize that such violence is systemic in nature. © 2024 by the Society for Personality and Social Psychology, Inc"
5,0.789175257731959,2024,"Gender, Race, and Social Identity","Signaling Safety and Fostering Fairness: Exploring the Psychological Processes Underlying (In)Congruent Cues Among Black Women","Exposure to an organizational diversity cue may help attract Black women to professional spaces. The cue transfer framework contends that because intergroup attitudes co-occur, both cues congruent or incongruent with one’s minoritized identity signal an environment that welcomes all minoritized persons. Critically, the utility of such cues had yet to be explored among Black women. Integrating cue transfer with social identity complexity theory, across six studies (N = 2,167), we tested the novel prediction that Black women utilize a racial dominance identity structure and investigated the benefits of organizational diversity cues congruent and incongruent with Black women’s identities. We also drew from stigma solidarity and examined whether perceiving an outgroup associated with an incongruent cue as experiencing similar bias (i.e., shared discrimination) facilitated cue efficacy. Ultimately, only racially congruent cues encouraged organizational safety (Studies 1, 2, and 6) and procedural fairness (Studies 2, 4, and 6), while cues aimed at lesbian, gay, bisexual, transgender, or Latino individuals (Studies 1–4) were ineffective. Moreover, despite reporting greater shared discrimination with Latino than lesbian, gay, bisexual & transgender persons (Study 4), shared discrimination was inconsequential for cue efficacy (Study 3). Black women’s lay theories revealed that although they perceived negative intergroup attitudes as co-occurring, positive attitudes toward other minoritized groups were seen as unrelated to attitudes toward Black individuals (Studies 5a/5b). Finally, racially (but not gender) congruent cues mitigated organizational invisibility (Study 6). Collectively, the present investigation supports our assertion that Black women adopt a racial dominance lens and, more broadly, underscores the necessity of an intersectional framework when examining cue efficacy. © 2024 American Psychological Association. All Rights Reserved."
5,0.788495575221239,2020,"Gender, Race, and Social Identity","Good Cop, Bad Cop: Race-Based Differences in Mental Representations of Police","The current work investigates race-based biases in conceptualization of the facial appearance of police. We employ a reverse correlation procedure to demonstrate that Black Americans, relative to White Americans, conceptualize police officers’ faces as more negative, less positive, and more dominant. We further find that these differential representations have implications for interactions with police. When naïve participants (of various races) viewed images of police officers generated by Black Americans (relative to those generated by White Americans), they responded with greater anticipated anxiety and reported more fight-or-flight behavioral intentions. Across four studies, findings suggest Black and White Americans conceptualize police and police–citizen interactions fundamentally differently. These findings have important theoretical (e.g., using reverse correlation to document the mental representations held by minority group members) and practical implications (e.g., identifying race-based differences in representations of police that may affect community–police relations). © 2020 by the Society for Personality and Social Psychology, Inc."
5,0.788495575221239,2025,"Gender, Race, and Social Identity","Gender Prototypes Hinder Bystander Intervention in Women’s Sexual Harassment","Bystander intervention is a powerful response to sexual harassment that reduces victims’ burden to respond. However, gender prototypes depicting sexual harassment victims as prototypical women (i.e., stereotypically feminine) may hinder intervention when harassment targets women who deviate from this prototype. Across four preregistered experiments (N = 1,270 Americans), we test whether bystanders intervene less readily in nonprototypical (vs. prototypical) women’s sexual harassment. Participants observed a man manager ask a series of increasingly sexually harassing job interview questions toward either a gender prototypical or nonprototypical woman by traits (Studies 1–3) or gender identity (Study 4). Participants were instructed to intervene to stop the interview if/when they judged the questions as inappropriate. A meta-analysis revealed participants had a greater threshold for intervention when harassment targeted a nonprototypical (vs. prototypical) woman—a small but meaningful effect. Efforts to foster bystander intervention in sexual harassment would benefit by recognizing this neglect of nonprototypical women. © 2023 by the Society for Personality and Social Psychology, Inc."
5,0.7848,2020,"Gender, Race, and Social Identity","The Development of Intersectional Social Prototypes","Race and gender information overlap to shape adults’ representations of social categories. This overlap may contribute to the psychological “invisibility” of people whose race and gender identities are perceived to have conflicting stereotypes. The present research (N = 249) examined when race begins to bias representations of gender across development. Children and adults engaged in a speeded task in which they categorized photographs of faces of women and men from three racial categories: Asian, Black, and White (four photographs per gender and racial group). In Study 1, participants were slower to categorize photographs of Black women as women than photographs of White and Asian women as women and Black men as men. They also were more likely to miscategorize photographs of Black women as men and less likely to stereotype Black women as feminine. Study 2 replicated these findings and provided evidence of a developmental shift in categorization speed. An omnibus analysis provided a high-powered test of this developmental hypothesis, revealing that target race begins biasing children’s gender categorization around age 5. Implications for the development of social-category representation are discussed. © The Author(s) 2020."
5,0.782758620689655,2025,"Gender, Race, and Social Identity","Do Demographic Increases in LGBT and Nonreligious Americans Increase Threat?","Building on previous research demonstrating that demographic growth of racial minorities increases realistic threat and prejudice among majority group members, we examined whether demographic increases of groups associated with symbolic threat (lesbian, gay, bisexual, and transgender [LGBT] and nonreligious groups) increased realistic threat, symbolic threat, and/or prejudice. In a single-paper meta-analysis across four studies, participants who read that LGBT groups were becoming more prevalent in the United States exhibited heightened perceptions of realistic threat and (especially) symbolic threat from these groups, which in turn predicted anti-LGBT prejudice. Two similar studies examining the growth of nonreligious groups demonstrated weaker effects. Implications for America’s growing diversity and future directions for studying these effects are discussed. © 2023 by the Society for Personality and Social Psychology, Inc."
5,0.782352941176471,2021,"Gender, Race, and Social Identity","A Meta-Analytic Review of Hypodescent Patterns in Categorizing Multiracial and Racially Ambiguous Targets","Research addressing the increasing multiracial population (i.e., identifying with two or more races) is rapidly expanding. This meta-analysis (k = 55) examines categorization patterns consistent with hypodescent, or the tendency to categorize multiracial targets as their lower status racial group. Subgroup analyses suggest that operationalization of multiracial (e.g., presenting photos of racially ambiguous faces, or ancestry information sans picture), target gender, and categorization measurement (e.g., selecting from binary choices: Black or White; or multiple categorization options: Black, White, or multiracial) moderated categorization patterns. Operationalizing multiracial as ancestry, male targets, and measuring categorization with binary or multiple Likert-type scale outcomes supported hypodescent. However, categorizing multiracial targets as not their lower status racial group occurred for female targets or multiple categorization options. Evidence was mixed on whether perceiver and target race were related to categorization patterns. These results point to future directions for understanding categorization processes and multiracial perception. © 2020 by the Society for Personality and Social Psychology, Inc."
5,0.781060606060606,2018,"Gender, Race, and Social Identity","Implicit and Explicit Racial Attitudes Changed During Black Lives Matter","Lab-based interventions have been ineffective in changing individuals’ implicit racial attitudes for more than brief durations, and exposure to high-status Black exemplars like Obama has proven ineffective in shifting societal-level racial attitudes. Antiracist social movements, however, offer a potential societal-level alternative for reducing racial bias. Racial attitudes were examined before and during Black Lives Matter (BLM) and its high points of struggle with 1,369,204 participants from 2009 to 2016. After controlling for changes in participant demographics, overall implicit attitudes were less pro-White during BLM than pre-BLM, became increasingly less pro-White across BLM, and were less pro-White during most periods of high BLM struggle. Considering changes in implicit attitudes by participant race, Whites became less implicitly pro-White during BLM, whereas Blacks showed little change. Regarding explicit attitudes, Whites became less pro-White and Blacks became less pro-Black during BLM, each moving toward an egalitarian “no preference” position. © 2018, 2018 by the Society for Personality and Social Psychology, Inc."
5,0.780232558139535,2020,"Gender, Race, and Social Identity","Drawing the Diversity Line: Numerical Thresholds of Diversity Vary by Group Status","This research estimates the points of relative group representation at which members of dominant and nondominant groups declare an organization to be diverse. Across 7 studies, members of dominant groups, relative to members of nondominant groups, reported that diversity was achieved at lower representations of the nondominant group within an organization. This was explained by the dominant group members’ relative opposition to using the equal representation of groups as a standard against which to judge diversity. This mediation was also replicated with the antiegalitarian dimension of social dominance orientation, suggesting that the setting of diversity thresholds serves a hierarchy relevant function. Group differences in thresholds of diversity were strongest when people were evaluating whether an organization was sufficiently (vs. descriptively) diverse, when group status was perceived to be threatened, and when the nondominant group was also a numerical minority in the relevant context. © 2019 American Psychological Association"
5,0.778888888888889,2018,"Gender, Race, and Social Identity","Reexamining the Link Between Economic Downturns and Racial Antipathy: Evidence That Prejudice Against Blacks Rises During Recessions","Scholars have long argued that economic downturns intensify racial discord. However, empirical support for this relationship has been mixed, with most recent studies finding no evidence that downturns provoke greater racial animosity. Yet most past research has focused on hate crimes, a particularly violent and relatively infrequent manifestation of racial antipathy. In this article, we reexamine the relationship between economic downturns and racial acrimony using more subtle indicators of racial animosity. We found that during economic downturns, Whites felt less warmly about Blacks (Studies 1 and 2), held more negative explicit and implicit attitudes about Blacks, were more likely to condone the use of stereotypes, and were more willing to regard inequality between groups as natural and acceptable (Study 2). Moreover, during downturns, Black musicians (Study 3) and Black politicians (Study 4) were less likely to secure a musical hit or win a congressional election. © The Author(s) 2018."
5,0.765168539325843,2019,"Gender, Race, and Social Identity","The Intersection of Race and Gender Among Black American Adolescents","This study employed an exploratory sequential mixed-methods design to examine the intersection of race and gender among Black American adolescents, aged 11–19. The quantitative component (n = 344) used survey data to examine gender differences in peer-perpetrated and adult-perpetrated racial discrimination experiences, and no gender differences were evident. Qualitative data (n = 42) probed how males and females interpret discrimination experiences given the intersection of race and gender. Although the majority of participants believed that Black males and females have similar experiences, some believed that Black males face more racial discrimination. However, analyses revealed social disadvantages for Black females given that they report inappropriate comments and unwelcome hair touching and limited opportunities for interracial dating compared with Black males. © 2018 Society for Research in Child Development"
5,0.764285714285714,2025,"Gender, Race, and Social Identity","Native Now, Equity Now: Implicit Associations Between Native Peoples and the Past Predict Reduced Support for Racial Equity","Although over 8 million Native peoples live in the United States, American culture is infused with representations depicting them as people of the past (i.e., the Native-past stereotype). Four studies (total N = 38,009 non–Native American adults who voluntarily visited the Project Implicit website) examined the prevalence of the implicit Native-past stereotype among non–Native individuals and whether this stereotype predicted lower support for Native equity. We developed a Native-past Implicit Association Test to index the implicit Native-past stereotype and document the extent to which people associate Native peoples (vs. White Americans) with the past (vs. the present). Results showed that over two-thirds of non-Native participants demonstrated at least slight implicit Native-past associations (Cohen’s ds > 0.41). Moreover, stronger Native-past associations predicted greater minimization of contemporary Native racism and, subsequently, lower support for policies designed to advance Native equity. This work suggests that the prevalent Native-past stereotype may harm many aspects of contemporary Native peoples’ lived experiences. © The Author(s) 2025. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage)."
5,0.763917525773196,2025,"Gender, Race, and Social Identity","Intergroup Context Moderates the Impact of White Americans’ Identification on Racial Categorization of Ambiguous Faces","We examined how the number of groups in a categorization task influences how White Americans categorize ambiguous faces. We investigated the strength of identity-driven ingroup overexclusion–wherein highly identified perceivers overexclude ambiguous members from the ingroup–proposing that, compared with dichotomous tasks (with only the ingroup and one outgroup), tasks with more outgroups attenuate identity-driven ingroup overexclusion (a dilution effect). Fourteen studies (n = 4,001) measured White Americans’ racial identification and their categorizations of ambiguous faces and manipulated the categorization task to have two groups, three groups, or an unspecified number of groups (open-ended). In all three conditions, participants overexcluded faces from the White category on average. There was limited support for the dilution effect: identity-driven ingroup overexclusion was absent in the three-group task and only weakly supported in the open-ended task. The presence of multiple outgroups may dampen the impact of racial identity on race perceptions among White Americans. © 2023 by the Society for Personality and Social Psychology, Inc."
5,0.760185185185185,2016,"Gender, Race, and Social Identity","Organizational Identity Safety Cue Transfers","Traditionally, researchers have focused on identity-congruent safety cues such as the effect of gender diversity awards on women’s sense of inclusion in organizations. The present studies investigate, for the first time, whether identity safety cues (e.g., organizational diversity structures) aimed at one stigmatized group transfer via perceptions of the organization’s ideology (social dominance orientation), resulting in identity safety for individuals with stigmatized identities incongruent with the cue. Across four studies, we demonstrate that White women experience identity safety from organizational diversity structures aimed at racial minorities (Studies 1 and 2), and men of color experience identity safety from organizational diversity structures aimed at women (Study 3). Furthermore, while White men similarly perceive the organization’s ideology, this does not promote identity safety (Study 4). Thus, we argue that individuals view organizations commended for diversity as promoting more egalitarian attitudes broadly, resulting in the transference of identity safety cues for stigmatized individuals. © 2016, © 2016 by the Society for Personality and Social Psychology, Inc."
5,0.758823529411765,2021,"Gender, Race, and Social Identity","Gendered Racial Boundary Maintenance: Social Penalties for White Women in Interracial Relationships","Throughout American history, formal laws and social norms have discouraged interracial romantic relationships. Interracial relationships blur the boundaries between racial groups, challenging the essentialized racial categories that define Whiteness as an exclusive, high status identity. Whites, who are the most resistant to interracial marriage of any racial group, have used their dominant position in American society to enforce norms against interracial relationships. Despite the importance of racial homogamy to White identity and status, we argue that gender roles make violating norms against intimate intergroup contact more costly for women than men, leading to Whites’ greater resistance to interracial relationships involving White women. In a representative American sample using a natural quasi-experiment, as well as 3 follow-up lab experiments, we find that White women face differential social penalties for intimateintergroup contact—being perceived as gender deviant and low status within the group. By contrast, having a racial out-group partner did not influence status perceptions of men or Black women. Status perceptions of both individuals in the couple predicted attitudes toward the couple as a unit, leading to greater prejudice toward interracial relationships involving White women than White men. This research demonstrates the existence of a gendered double standard for intimate intergroup contact among Whites, revealing that gender norms play a critical role in the maintenance of American racial boundaries. © 2020 American Psychological Association"
5,0.755483870967742,2025,"Gender, Race, and Social Identity","Examining the Context and Content of Organizational Solidarity Statements on Black Americans’ Expectations of Identity Safety","Despite the increasing use of organizational solidarity statements following instances of social injustice, little-to-no research has examined whether these statements signal inclusion for minoritized groups. The present work investigates how different types of solidarity statements affect Black Americans’ sense of identity safety and assesses mechanisms underlying their responses. Across three online experiments, Black Americans recruited from Prolific Academic (N = 1,668) saw solidarity statements from a fictional organization that were either written in response to a race-related event at the societal level (e.g., George Floyd’s murder; Studies 1–2) or an instance of racism occurring at the organizational level (Study 3). The statements were manipulated on three dimensions: acknowledgment of systemic racism, acknowledgment of organizational racism, and inclusion of concrete actions to address racism (Study 2). Findings showed that statements which acknowledged systemic racism or included actions to address racism were more likely to increase identity safety, whereas statements acknowledging racist organizational practices were relatively less effective at promoting identity safety. Feelings of identity safety emerged via decreased perceptions that the organization was engaging in performative allyship and/or increased perceptions of procedural fairness. Collectively, findings elucidate features of organizational solidarity statements that are more (versus less) effective for promoting identity safety among Black Americans. © 2023 by the Society for Personality and Social Psychology, Inc."
